Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_5Plus,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_5Plus,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_5Plus,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Pop_Pct,Series_Complete_5PlusPop_Pct,Series_Complete_12PlusPop_Pct,Series_Complete_18PlusPop_Pct,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses_Vax_Pct,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,month,year,day_of_week,YearMonth,is_segmented_outlier,quarter,dayofyear,dayofmonth,weekofyear,season,holidays,holiday_season,vax_announcement,Additional_Doses_Vax_Pct_1_hr_lag
2022-04-06,14,WY,950585,48000,419140,483445,0,164245,174795.0,193712,213603,958454,742407,742361.0,725847,687463,224837,28903,323056,389797,651.0,128276,136507.0,147914,154477,226698,743597,58.5,62.2,67.1,69.7,92.7,51.2,54.5,58.9,61.2,83.6,26671,119167,150407,137.0,26667,119165,142940,137.0,26646,119140,126466,134.0,3938,42263,36699,62.0,42.7,45.3,57.5,67.5,58166.0,66413.0,1795.0,48.0,4,2022,Wednesday,2022-04,False,2,96,6,14,spring,Normal day,False,False,50.2
2022-04-06,14,MS,5419715,225600,2187260,3006855,0,182105,194069.0,214947,237961,1113580,3816711,3816529.0,3743289,3532077,1110528,92821,1530021,2190941,2928.0,128243,136662.0,148459,155081,228178,3853193,59.3,63.2,68.4,70.8,91.4,51.5,54.9,59.6,61.9,83.6,85730,583397,863307,1217.0,85713,583379,831301,1215.0,85630,583028,739399,1179.0,17737,206324,182134,548.0,36.7,39.2,52.1,61.9,261959.0,292391.0,8066.0,653.0,4,2022,Wednesday,2022-04,False,2,96,6,14,spring,Normal day,False,False,42.7
2022-04-06,14,CO,12139775,489100,4458940,7191735,0,210806,223711.0,245941,269820,1441070,10493731,10492225.0,10128715,9452092,2263556,340384,4053010,6090286,10051.0,182223,193350.0,205198,210083,268699,10497700,78.9,83.7,88.0,89.6,95.0,69.8,74.1,78.2,79.5,92.4,311412,1431094,2276880,2743.0,311385,1431019,2112929,2725.0,311061,1430452,1832606,2631.0,28889,370883,377631,902.0,51.1,55.2,67.9,74.8,909438.0,1119168.0,25932.0,586.0,4,2022,Wednesday,2022-04,False,2,96,6,14,spring,Normal day,False,False,36.7
2022-04-06,14,MN,12252030,502600,4354020,7395410,0,217249,231695.0,256421,282534,1331190,10061509,10055529.0,9641571,8984613,2533486,355848,3641592,6059509,4560.0,178407,190157.0,201787,207187,275265,10075227,74.8,79.7,83.6,85.4,95.0,68.8,73.4,77.1,78.6,95.0,327595,1297148,2254805,1633.0,327576,1297090,2057663,1612.0,327045,1294768,1786026,1561.0,50569,370403,458506,376.0,56.9,62.1,73.9,81.9,882738.0,1295572.0,28673.0,380.0,4,2022,Wednesday,2022-04,False,2,96,6,14,spring,Normal day,False,False,51.1
2022-04-06,14,IL,26731045,1163000,9291740,16276305,0,210949,224162.0,246646,271272,1308270,22177275,22165832.0,21285579,19774291,5127859,678634,7826747,13641816,30078.0,175013,185879.0,196401,200674,250968,22421533,76.5,81.2,85.1,86.4,95.0,68.4,72.6,76.1,77.2,87.9,623403,2804271,5224669,9317.0,623346,2804155,4810610,9308.0,620752,2796483,4181964,9081.0,84118,798958,909006,3816.0,50.4,55.0,67.5,76.8,1775909.0,2534392.0,53209.0,1737.0,4,2022,Wednesday,2022-04,False,2,96,6,14,spring,Normal day,False,False,56.9
2022-04-06,14,OH,22530655,977400,8472140,13081115,0,192749,204856.0,225291,247288,1101030,17486786,17486302.0,16999511,16062139,5060253,623381,6638115,10204256,21034.0,149599,158991.0,169983,176292,247286,17389808,63.3,67.3,71.4,73.6,92.5,58.1,61.8,65.7,67.8,87.3,550636,2384429,3852436,5409.0,550621,2384403,3628512,5391.0,550368,2383778,3235775,5267.0,91397,806017,886181,2582.0,51.4,54.8,65.9,74.4,1483465.0,1945770.0,58521.0,882.0,4,2022,Wednesday,2022-04,False,2,96,6,14,spring,Normal day,False,False,50.4
2022-04-06,14,SD,1817265,90000,728100,999165,0,205420,220678.0,246208,272226,1196590,1380000,1379936.0,1333875,1249358,392778,41110,537765,800992,133.0,155992,167571.0,180717,187153,258626,1395816,75.8,81.4,87.3,90.0,95.0,60.7,65.2,70.0,72.2,93.3,38854,196224,301463,37.0,38849,196221,281225,37.0,38822,196151,247083,37.0,5021,70440,66165,21.0,41.0,44.4,56.0,63.7,99216.0,118155.0,2822.0,11.0,4,2022,Wednesday,2022-04,False,2,96,6,14,spring,Normal day,False,False,51.4
2022-04-06,14,IN,13088880,600200,4594400,7894280,0,194421,207303.0,229427,253452,1205520,9360142,9359707.0,9116856,8581278,2646962,304381,3367734,5657285,30742.0,139035,148240.0,159804,166167,243793,9372121,61.2,65.2,69.7,72.0,92.5,54.6,58.2,62.7,64.9,86.5,280706,1249137,2135966,8396.0,280675,1249076,2036420,8358.0,280393,1248722,1816100,8229.0,31036,459064,445074,3902.0,45.2,47.9,58.8,68.1,647213.0,991782.0,21191.0,1400.0,4,2022,Wednesday,2022-04,False,2,96,6,14,spring,Normal day,False,False,41.0
2022-04-06,14,LA,8066150,321900,3294880,4449370,0,173511,185543.0,205595,226503,1088520,6162352,6161898.0,6043667,5717968,1732580,198287,2515369,3445603,3093.0,132558,141740.0,154045,160565,233810,6127910,60.8,65.0,70.2,72.5,91.2,53.2,56.9,61.8,64.2,85.8,179852,958465,1335753,1095.0,179819,958431,1286833,1086.0,179635,957887,1147680,1068.0,22421,302551,310816,215.0,38.9,41.4,54.2,64.2,427056.0,522909.0,13339.0,83.0,4,2022,Wednesday,2022-04,False,2,96,6,14,spring,Normal day,False,False,45.2
2022-04-06,14,ND,1363400,52800,524720,785880,0,178909,192581.0,213952,234305,1137640,1068243,1067802.0,1033334,981074,291903,39665,405060,623193,325.0,140178,150828.0,162156,168601,243567,1047067,64.7,69.6,74.6,77.1,95.0,54.7,58.8,63.2,65.3,85.3,36524,145106,234965,12.0,36517,145100,220963,12.0,36369,144892,198830,11.0,4375,48199,49629,4.0,40.4,43.8,57.8,68.0,77076.0,88529.0,2511.0,7.0,4,2022,Wednesday,2022-04,False,2,96,6,14,spring,Normal day,False,False,38.9
2022-04-06,14,OR,9740985,461800,3674660,5604525,0,230953,244139.0,267040,290674,1271540,7576767,7573310.0,7326404,6867060,1951221,274604,2815912,4469981,16270.0,179641,189811.0,200846,204915,254702,7578562,77.5,81.9,85.9,87.2,95.0,69.2,73.2,77.1,78.3,90.3,246694,997177,1671099,5568.0,246691,997173,1561252,5551.0,245835,994230,1378152,5245.0,52513,312528,325606,1412.0,52.7,56.3,67.5,75.6,653073.0,860359.0,23713.0,592.0,4,2022,Wednesday,2022-04,False,2,96,6,14,spring,Normal day,False,False,40.4
2022-04-06,14,DC,1824505,70400,649080,1105025,0,258520,276281.0,299220,315887,2088900,1467955,1467723.0,1428409,1366945,258754,36719,529194,900932,1110.0,208000,222254.0,234260,236667,296250,1375240,95.0,95.0,95.0,95.0,95.0,73.1,78.1,81.6,81.9,92.5,39322,176030,300105,473.0,39301,176017,281914,465.0,39278,175936,257386,440.0,2877,42795,34991,126.0,36.7,38.7,49.8,58.0,79489.0,108332.0,1432.0,64.0,4,2022,Wednesday,2022-04,False,2,96,6,14,spring,Normal day,False,False,52.7
2022-04-06,14,MH,93280,12600,52000,28680,0,119988,134802.0,162597,196259,2499460,60962,60935.0,57388,51977,3157,2741,48683,9536,2.0,78417,88059.0,100033,109358,84593,61038,40.9,45.9,50.7,54.6,39.5,33.0,37.0,43.1,47.6,34.6,2706,19821,3103,3.0,2703,19813,2216,3.0,2696,19782,161,3.0,119,1169,3,0.0,23.0,26.0,35.3,38.7,5589.0,279.0,24.0,0.0,4,2022,Wednesday,2022-04,False,2,96,6,14,spring,Normal day,False,False,36.7
2022-04-06,14,KS,5882815,255800,2254040,3372975,0,201929,215647.0,239949,265822,1237220,4517961,4517754.0,4371957,4073690,1216807,137741,1714614,2661430,4176.0,155080,165608.0,178324,184075,255908,4628642,74.1,79.1,84.7,87.2,95.0,60.9,65.1,69.8,71.7,90.1,125919,632810,1015228,752.0,125898,632775,951238,730.0,125783,632384,827903,639.0,18624,203648,205628,280.0,42.2,45.5,57.2,65.5,323943.0,414161.0,10671.0,252.0,4,2022,Wednesday,2022-04,False,2,96,6,14,spring,Normal day,False,False,23.0
2022-04-06,14,KY,8635975,380100,3561900,4693975,0,193299,205860.0,226894,249249,1150600,6420206,6419018.0,6257300,5907037,1773077,235674,2634000,3547944,2588.0,143704,153014.0,164399,170487,236233,6477643,65.9,70.1,74.9,77.3,95.0,57.1,60.8,65.1,67.2,85.7,210311,974672,1363195,1818.0,210276,974547,1291155,1799.0,210146,974272,1141400,1693.0,38829,294089,309454,836.0,43.7,46.7,58.5,67.9,503370.0,588500.0,23445.0,239.0,4,2022,Wednesday,2022-04,False,2,96,6,14,spring,Normal day,False,False,42.2
2022-04-06,14,ME,3287750,152300,1297320,1838130,0,244586,256720.0,277462,300150,1152530,2748830,2748654.0,2662199,2510015,813580,143383,1117064,1484911,3472.0,204494,214625.0,224670,229148,285201,2760816,89.7,94.1,95.0,95.0,95.0,78.9,82.8,86.1,87.5,95.0,131638,381160,547379,805.0,131616,381139,506749,800.0,131557,381075,445200,722.0,24645,128364,128450,277.0,55.0,58.7,69.0,76.4,267391.0,304422.0,10770.0,601.0,4,2022,Wednesday,2022-04,False,2,96,6,14,spring,Normal day,False,False,43.7
2022-03-30,13,SC,10176475,450400,4226940,5499135,0,197651,209554.0,230238,252047,1086040,7372162,7368926.0,7201197,6814485,2251300,230891,2859268,4279818,2185.0,143185,151741.0,162924,168779,240261,7372344,67.1,71.1,76.0,78.3,95.0,56.5,59.9,64.1,66.0,86.4,207155,1038043,1664902,379.0,207106,1037878,1588897,377.0,206524,1035868,1423716,370.0,31312,345378,432369,215.0,39.1,41.7,53.3,62.5,487246.0,627313.0,22171.0,506.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,55.0
2022-03-30,13,FM,152900,12800,88740,51360,0,149433,164726.0,193197,229153,3177470,116858,116838.0,103962,92233,7255,13219,78324,25288,27.0,114208,125875.0,131361,138231,150769,117742,62.6,69.0,70.9,73.8,78.7,52.3,57.6,61.5,65.9,73.0,12338,31209,9944,14.0,12330,31207,5132,14.0,12311,31200,475,14.0,1098,2393,21,1.0,20.6,25.0,30.3,29.0,10564.0,122.0,361.0,0.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,39.1
2022-03-30,13,MI,20404410,934900,8053120,11416390,0,204313,216598.0,237399,260163,1155800,15455717,15455090.0,15008525,14161463,4340905,463658,6066996,8922906,2157.0,154761,164060.0,174619,180564,245888,15748087,66.6,70.6,74.6,76.8,95.0,59.7,63.3,67.0,68.9,87.3,419379,2162006,3383981,1112.0,419348,2161930,3176730,1102.0,419044,2161177,2824580,1008.0,71045,770248,699963,604.0,53.5,57.3,67.5,75.9,1424299.0,1721842.0,47383.0,125.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,20.6
2022-03-30,13,NC,21274600,923100,8012560,12338940,0,202845,215367.0,236765,259847,1214930,16318216,16313665.0,15819210,14843112,4282622,515140,6058448,9743683,945.0,155588,165146.0,176052,181293,244568,16219192,83.1,88.2,93.8,95.0,95.0,59.9,63.5,67.5,69.3,86.0,482340,2169874,3626108,151.0,482312,2169755,3416457,150.0,480869,2166696,3024208,146.0,55093,723420,727624,68.0,26.0,27.8,35.1,39.8,716547.0,886039.0,28219.0,24.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,53.5
2022-03-30,13,HI,3353880,124400,1249720,1979760,0,236877,252048.0,276926,300526,1249360,2837952,2836455.0,2731850,2542120,698697,70825,1030202,1736630,295.0,200438,213163.0,225566,227788,260273,2848068,87.0,92.4,95.0,95.0,95.0,77.8,82.7,86.8,87.1,91.4,65036,362799,673127,14.0,65007,362742,623535,14.0,64825,361911,544965,14.0,11749,107605,126030,4.0,50.4,54.7,69.9,77.8,247510.0,301557.0,6121.0,1.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,26.0
2022-03-30,13,LA,8022850,321900,3275480,4425470,0,172579,184547.0,204491,225287,1082670,6142166,6141733.0,6024666,5699928,1724275,197959,2507566,3433552,3089.0,132124,141276.0,153560,160058,232689,6107577,60.7,64.9,70.1,72.5,91.1,53.2,56.8,61.8,64.1,85.8,179591,957475,1333272,1094.0,179559,957441,1284968,1085.0,179377,956901,1146167,1067.0,22413,302347,310615,215.0,38.8,41.2,54.0,64.0,424525.0,519910.0,13273.0,83.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,50.4
2022-03-30,13,OK,7076730,321600,2955480,3799650,0,178842,191189.0,212820,235519,1114210,5784281,5783945.0,5652244,5316517,1550995,153125,2331648,3297752,1756.0,146180,156262.0,169981,176938,244200,5751174,70.5,75.3,81.6,84.6,95.0,56.5,60.4,65.5,67.8,85.8,142879,846229,1248022,289.0,142861,846201,1190187,273.0,142784,845917,1047791,232.0,20679,276369,247615,61.0,36.9,39.6,52.4,62.3,378750.0,434661.0,11849.0,276.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,38.8
2022-03-30,13,KY,8582175,380000,3539600,4662575,0,192095,204578.0,225481,247696,1143430,6396841,6395656.0,6234856,5885632,1762251,235364,2625065,3533857,2555.0,143181,152457.0,163809,169869,234790,6453732,65.8,70.0,74.9,77.2,95.0,57.0,60.7,65.0,67.1,85.6,210121,973184,1360744,1813.0,210086,973059,1289208,1794.0,209956,972785,1139758,1688.0,38816,293620,308969,837.0,43.6,46.5,58.3,67.7,501169.0,585127.0,23361.0,225.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,36.9
2022-03-30,13,MT,1909795,104800,785200,1019795,0,178690,189535.0,208130,227305,925122,1549860,1549691.0,1508700,1428526,493189,60596,651701,835409,2154.0,145012,153797.0,164418,170024,238905,1553725,64.8,68.7,73.0,75.0,94.8,56.4,59.8,63.7,65.5,85.3,54687,235891,311181,504.0,54680,235868,293229,503.0,54611,235748,259627,493.0,10063,84557,81191,235.0,46.9,50.2,61.2,69.2,132909.0,144346.0,5030.0,353.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,43.6
2022-03-30,13,KS,5843315,255800,2238940,3348575,0,200573,214199.0,238338,264037,1228910,4499032,4498828.0,4353818,4056350,1206833,137562,1707754,2649618,4098.0,154430,164914.0,177584,183291,253810,4609624,74.0,79.0,84.6,87.1,95.0,60.8,64.9,69.6,71.6,89.7,125799,631733,1012895,744.0,125778,631698,949304,722.0,125663,631310,826185,631.0,18614,203087,204735,277.0,42.1,45.4,57.1,65.4,322485.0,411659.0,10628.0,233.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,46.9
2022-03-30,13,ND,1332600,52600,511020,768980,0,174868,188231.0,209119,229012,1111940,1067462,1067052.0,1032742,980501,291627,39642,404571,622924,325.0,140075,150722.0,162063,168503,243337,1046005,64.6,69.5,74.6,77.1,95.0,54.6,58.8,63.1,65.3,85.2,36506,145001,234826,11.0,36499,144995,220900,11.0,36351,144787,198777,11.0,4372,48142,49613,4.0,40.3,43.7,57.8,68.0,76907.0,88481.0,2503.0,7.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,42.1
2022-03-30,13,MP,123230,3600,25020,94610,0,237662,256185.0,291393,341594,3282630,107728,107723.0,99253,87409,8525,1353,14762,91613,0.0,207765,223947.0,234696,242298,227091,107853,87.5,94.3,95.0,95.0,85.9,83.2,89.7,92.5,94.3,82.8,1151,5197,36798,1.0,1151,5197,32784,1.0,1151,5196,27653,1.0,119,500,2489,0.0,47.0,55.7,68.7,74.1,3970.0,16118.0,204.0,0.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,40.3
2022-03-30,13,OH,22360055,974600,8399140,12986315,0,191290,203305.0,223585,245416,1092700,17404620,17404155.0,16920030,15985557,5016651,622536,6605020,10156170,20894.0,148896,158244.0,169188,175452,245155,17307045,63.2,67.2,71.3,73.5,92.4,58.0,61.7,65.6,67.7,87.2,550090,2381745,3846363,5383.0,550075,2381720,3623888,5368.0,549822,2381098,3231903,5244.0,91359,805174,885325,2571.0,51.2,54.7,65.6,74.2,1477199.0,1935314.0,58315.0,855.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,47.0
2022-03-30,13,SD,1799165,89400,717000,992765,0,203374,218480.0,243756,269514,1184670,1373393,1373330.0,1327540,1243390,389583,41036,535513,796711,133.0,155245,166769.0,179859,186259,256522,1388892,75.6,81.2,87.2,89.8,95.0,60.5,65.0,69.8,72.0,92.8,38798,195759,300457,37.0,38793,195756,280355,37.0,38766,195686,246302,37.0,5015,70181,65757,21.0,40.9,44.3,55.8,63.7,98635.0,117163.0,2805.0,11.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,51.2
2022-03-30,13,WY,947685,48000,416940,482745,0,163744,174262.0,193121,212951,955530,738861,738815.0,722387,684257,223214,28882,321773,387557,649.0,127663,135855.0,147209,153757,225062,739792,58.4,62.1,67.0,69.6,92.6,51.0,54.3,58.7,61.0,83.5,26642,118888,149777,136.0,26638,118886,142368,136.0,26617,118861,126010,134.0,3934,42192,36629,62.0,42.5,45.2,57.4,67.3,57878.0,65894.0,1792.0,47.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,40.9
2022-03-30,13,WA,17168595,752900,6209000,10206695,0,225461,239838.0,264095,288459,1419220,14041205,14039845.0,13549259,12645361,3195460,485309,5233597,8310676,11623.0,184391,196131.0,208420,212462,264148,14151864,80.3,85.4,90.0,91.4,95.0,72.0,76.6,80.9,82.1,93.3,450822,1889790,3141377,4078.0,450774,1889697,2914992,4051.0,450443,1888929,2543145,3936.0,58947,511801,556169,1762.0,51.3,55.1,67.6,75.8,1219392.0,1556079.0,37182.0,915.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,42.5
2022-03-30,13,TN,12469330,508800,4763340,7197190,0,182589,194209.0,213678,234425,1090560,9714188,9713285.0,9518715,9050807,2811794,262934,3710663,5681909,58682.0,142245,151284.0,163115,170156,245917,9539097,61.7,65.6,70.4,72.9,91.9,54.0,57.5,61.7,64.0,84.0,234092,1310864,2131919,12080.0,234036,1310810,2045394,12003.0,233779,1310213,1849493,11887.0,35860,476704,441205,6199.0,43.1,45.8,57.7,67.5,673659.0,891780.0,21784.0,3769.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,51.3
2022-03-30,13,IN,12912680,599000,4535100,7778580,0,191804,204513.0,226338,250040,1189290,9312198,9311772.0,9070827,8537003,2622517,304005,3350785,5626888,30520.0,138323,147481.0,158997,165310,241541,9324109,61.1,65.1,69.6,71.9,92.4,54.5,58.1,62.6,64.9,86.4,280442,1247662,2132060,8363.0,280412,1247604,2033439,8325.0,280132,1247252,1813609,8198.0,31013,458557,444600,3893.0,45.0,47.6,58.5,67.8,642963.0,984278.0,21095.0,1333.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,43.1
2022-03-30,13,WI,11214045,450900,4183300,6579845,0,192601,204191.0,224290,246147,1102400,9974930,9974394.0,9666227,9088387,2834583,333768,3801607,5837082,2473.0,171319,181619.0,193333,199489,278653,9967700,71.4,75.7,79.9,81.9,95.0,65.1,69.0,72.9,74.8,94.8,299485,1328867,2159478,863.0,299456,1328819,2015434,856.0,299254,1328465,1777165,813.0,30616,461399,472132,320.0,55.4,59.6,71.2,80.3,874258.0,1196875.0,26989.0,115.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,45.0
2022-03-30,13,AZ,14320220,605900,5480420,8233900,0,196741,209087.0,230746,253973,1094290,11756616,11755456.0,11373286,10581508,3283264,366621,4612315,6750115,27565.0,161520,171639.0,183261,187666,250893,11509263,72.2,76.8,81.2,82.5,95.0,60.9,64.7,68.9,70.2,85.2,331375,1626938,2466983,7347.0,331128,1626883,2311673,7320.0,330903,1626186,1995771,7218.0,50605,543150,517428,3903.0,40.6,43.8,54.2,59.8,791555.0,984605.0,23415.0,1461.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,55.4
2022-03-30,13,RI,2521025,88400,961200,1471425,0,237976,250888.0,271811,294903,1347810,2157555,2157433.0,2088131,1955821,530874,65240,818899,1271735,1681.0,203666,214704.0,225138,228787,283820,2305303,95.0,95.0,95.0,95.0,95.0,81.5,86.0,89.0,89.7,95.0,60351,289369,513683,418.0,60350,289357,475523,415.0,60323,289235,417007,412.0,6790,83254,95751,143.0,52.6,56.9,68.8,77.1,193728.0,255116.0,5043.0,54.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,40.6
2022-03-30,13,ID,3276790,156500,1274180,1846110,0,183362,196113.0,219124,244744,1127320,2394304,2394189.0,2332243,2192149,689979,87493,902295,1401019,3497.0,133980,143290.0,155960,163732,237375,2416755,60.7,64.9,70.3,73.3,94.6,53.6,57.3,62.1,64.8,86.0,80923,328209,548006,806.0,80904,328199,518621,798.0,80849,328039,457256,787.0,12236,114832,122523,319.0,41.4,45.8,58.7,66.8,174150.0,216466.0,6164.0,99.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,52.6
2022-03-30,13,IA,6364155,288800,2436920,3638435,0,201712,215046.0,237798,262090,1150940,4972344,4972179.0,4825805,4541136,1457347,177899,1971040,2822872,533.0,157599,168011.0,180318,187014,263557,4978852,67.6,72.1,76.8,79.1,95.0,61.5,65.6,70.0,72.2,92.2,162612,711115,1067297,376.0,162607,711094,999368,373.0,162515,710881,878530,362.0,14570,267777,227137,133.0,52.4,56.4,69.7,78.8,463885.0,539108.0,13949.0,45.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,41.4
2022-03-30,13,PA,29378125,1514200,11168560,16695365,0,229481,242713.0,265109,288945,1227480,22357701,22354140.0,21660969,20386423,6239318,774023,8596254,12985973,1451.0,174642,184683.0,195469,200508,260693,22415706,84.0,88.8,93.6,95.0,95.0,67.6,71.5,75.3,77.0,92.6,720249,3093299,4836993,665.0,720152,3092996,4531282,663.0,719679,3090802,4019072,614.0,90590,1040761,1083859,298.0,41.9,44.7,55.3,63.2,1586283.0,1974563.0,59947.0,68.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,52.4
2022-03-30,13,AS,114610,600,23500,90510,0,241834,265855.0,310453,365757,3496340,103883,103874.0,92125,77038,7940,566,23986,78757,574.0,219199,240951.0,249546,245853,242221,104297,94.3,95.0,95.0,95.0,95.0,85.3,93.8,94.5,91.7,87.5,578,9346,30228,285.0,578,9345,24696,285.0,577,9325,18536,283.0,27,1187,1648,6.0,47.8,59.5,69.2,71.2,4340.0,14995.0,0.0,3.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,41.9
2022-03-30,13,AK,1484765,84300,572920,827545,0,202963,218199.0,243853,269193,1621140,1114829,1114407.0,1075209,999297,214390,46392,428799,638516,1122.0,152394,163771.0,176589,181176,234081,1115986,69.2,74.4,79.6,81.3,94.1,61.7,66.3,71.3,72.8,85.6,41510,160033,249465,120.0,41503,160026,232190,120.0,41345,159598,200326,114.0,3686,42960,31691,45.0,42.3,45.6,61.4,72.0,84575.0,103202.0,2894.0,25.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,47.8
2022-03-30,13,VT,1728550,71900,674180,982470,0,277016,290539.0,313740,338942,1382410,1360149,1359912.0,1305063,1219108,376902,53169,528952,777146,882.0,217976,228577.0,236875,239048,301428,1339110,92.8,95.0,95.0,95.0,95.0,80.6,84.5,86.6,87.1,95.0,47185,177126,278065,269.0,47169,177108,252643,269.0,47105,177056,219652,251.0,2648,60735,62317,156.0,59.4,63.7,72.7,79.2,127742.0,166274.0,4457.0,17.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,42.3
2022-03-30,13,GA,21027895,824400,8202040,12001455,0,198051,211105.0,233953,259170,1386190,14563133,14561006.0,14197304,13310553,3450573,338272,5648559,8536696,39606.0,137163,146182.0,157957,164054,227467,14665821,64.9,69.1,74.3,76.7,94.6,54.2,57.8,62.4,64.6,82.6,317624,2128612,3296874,11787.0,317485,2128531,3149623,11665.0,317119,2127528,2782587,10483.0,35258,682003,532408,2666.0,36.0,38.5,48.5,55.5,920376.0,1126477.0,24436.0,1598.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,59.4
2022-03-30,13,NE,3833810,149700,1348780,2335330,0,198190,212573.0,237034,262890,1226980,3134548,3134167.0,3025779,2821535,828923,94780,1126439,1907044,6285.0,162042,173780.0,187076,193477,265291,3147021,69.9,75.0,80.0,82.2,95.0,63.1,67.7,72.4,74.4,91.4,88397,413990,717418,1627.0,88372,413949,667603,1609.0,88304,413771,581510,1526.0,6980,138739,138790,922.0,50.0,54.3,67.7,76.8,240544.0,362943.0,6840.0,356.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,36.0
2022-03-30,13,MA,16430010,613600,6233920,9582490,0,238375,251410.0,273071,296586,1405080,14433455,14426760.0,13865535,12926771,3188444,402413,5632137,8398459,446.0,209408,220757.0,230449,233348,272672,14491161,95.0,95.0,95.0,95.0,95.0,78.1,82.4,85.3,85.9,93.8,379914,1890412,3115441,205.0,379884,1890372,2860675,201.0,378636,1885008,2493887,180.0,74225,496116,526566,74.0,50.4,54.5,63.7,70.1,1268290.0,1419190.0,26592.0,24.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,50.0
2022-03-30,13,PR,7324850,214400,2574720,4535730,0,229354,238113.0,257166,279472,1077730,7083158,7082420.0,6772887,6227522,1695916,152800,2706766,4222942,650.0,221786,230232.0,237788,237604,249526,7091779,95.0,95.0,95.0,95.0,95.0,82.2,85.3,87.2,87.1,88.2,139628,951380,1533255,159.0,139589,951325,1393991,141.0,139456,950965,1192928,98.0,23707,297588,278337,19.0,55.9,59.2,65.0,66.1,581100.0,873603.0,11272.0,22.0,3,2022,Wednesday,2022-03,False,1,89,30,13,spring,Normal day,False,True,50.4
